1287,"ул. Дмитрия Ульянова, д. 6, к. 1, Москва
","55.689563,37.561949"
1288,"ш. Дмитровское, д. 68, Москва
","55.858529,37.559847"
1289,"пер. Дохтуровский, д. 6, Москва
","55.7420574,37.5525796"
1290,"ул. Ельнинская, д. 8, Москва
","55.7359599,37.4282727"
1291,"проезд. Заводской, д. 23, Москва
","55.7901076,37.7879885"
1292,"ул. Зеленоградская, д. 21, к. 2, Москва
","55.8715686,37.4963513"
1293,"ул. Ивана Сусанина, д. 4, к. 5, Москва
","55.8669344,37.5284979"
1294,"ул. Ивана Сусанина, д. 4, к. 6, Москва
","55.867178,37.5277523"
1295,"ул. Ивана Сусанина, д. 4, к. 7, Москва
","55.8676302,37.5280744"
1296,"ул. Ивана Сусанина, д. 8, к. 1, Москва
","55.8707014,37.528397"
1297,"проезд. Измайловский, д. 10, к. 3, Москва
","55.7944873,37.7721881"
1298,"проезд. Измайловский, д. 10, к. 4, Москва
","55.7936578,37.7718507"
1299,"б-р. Измайловский, д. 55, Москва
","55.7972568,37.8031902"
1300,"ул. Ирины Левченко, д. 1, Москва
","55.7893636,37.4911047"
1301,"ул. Камчатская, д. 4, к. 1, Москва
","55.827211,37.809776"
1302,"ул. Камчатская, д. 4, к. 2, Москва
","55.8280275,37.8113162"
1303,"наб. Карамышевская, д. 36, Москва
","55.7690093,37.470908"
1304,"наб. Карамышевская, д. 60, к. 1, Москва
","55.7752955,37.4600278"
1305,"ул. Кастанаевская, д. 17, Москва
","55.7379606,37.4908782"
1306,"ул. Кировоградская, д. 9, к. 3, Москва
","55.624784,37.6113987"
1307,"ул. Клинская, д. 10, к. 4, Москва
","55.8704071,37.4959709"
1308,"пр-кт. Комсомольский, д. 32, к. 2, Москва
","55.7260239,37.5779893"
1309,"ул. Корабельная, д. 11, к. 1, Москва
","55.6844304,37.6955812"
1310,"ул. Корабельная, д. 11, к. 2, Москва
","55.684264,37.697127"
1311,"ул. Корабельная, д. 13, Москва
","55.6834567,37.6949904"
1312,"ул. Корабельная, д. 15, Москва
","55.6825139,37.6944288"
1313,"ш. Коровинское, д. 3А, к. 1, Москва
","55.8665172,37.5411019"
1314,"ш. Коровинское, д. 23, к. 2, Москва
","55.8759811,37.5233377"
1315,"ул. Краснобогатырская, д. 11, Москва
","55.8159657,37.692768"
1316,"ул. Краснобогатырская, д. 90, стр. 2, Москва
","55.8007693,37.7100275"
1317,"ул. Красного Маяка, д. 22, к. 1, Москва
","55.6129578,37.5788971"
1318,"ул. Красного Маяка, д. 22, к. 2, Москва
","55.6118287,37.5787218"
1319,"ул. Краснодарская, д. 78, Москва
","55.6669545,37.7830336"
1320,"ул. Кунцевская, д. 6, Москва
","55.7316025,37.4175351"
1321,"проезд. Лазоревый, д. 5, к. 4, Москва
","55.8477735,37.6365728"
1322,"п. Кокошкино, дп. Кокошкино, ул. Ленина, д. 12, Москва
","55.6012192,37.1708926"
1323,"пр-кт. Ленинградский, д. 66, к. 2, Москва
","55.8033843,37.5271786"
1324,"пр-кт. Ленинградский, д. 76, к. 1, Москва
","55.806105,37.515569"
1325,"пр-кт. Ленинградский, д. 76, к. 2, Москва
","55.806464,37.515263"
1326,"пр-кт. Ленинский, д. 67, к. 2, Москва
","55.690268,37.553873"
1327,"пр-кт. Ленинский, д. 105, к. 1, Москва
","55.664334,37.516126"
1328,"ул. Летчика Ульянина (п Внуковское), д. 2, Москва
","55.624652,37.304204"
1329,"ул. Лихоборские Бугры, д. 4, к. 1, Москва
","55.841732,37.5496916"
1330,"ул. Лихоборские Бугры, д. 10, к. 1, Москва
","55.8443542,37.5487979"
1331,"ул. Лихоборские Бугры, д. 12, Москва
","55.8437778,37.5472587"
1332,"пр-кт. Маршала Жукова, д. 48, к. 1, Москва
","55.7778614,37.4656902"
1333,"ул. Маршала Рыбалко, д. 2, к. 4, Москва
","55.797488,37.495105"
1334,"ул. Маршала Тимошенко, д. 17, к. 1, Москва
","55.7456358,37.394622"
1335,"ул. Марьинский Парк, д. 23, к. 3, Москва
","55.6650559,37.7806969"
1336,"ул. Марьинский Парк, д. 25, к. 2, Москва
","55.6659469,37.7818782"
1337,"пр-кт. Мичуринский, д. 19, к. 1, Москва
","55.6979333,37.5053435"
1338,"пр-кт. Мичуринский, д. 19, к. 2, Москва
","55.697606,37.5068419"
1339,"пр-кт. Мичуринский, д. 19, к. 3, Москва
","55.6966161,37.5071254"
1340,"ул. Мичуринский проспект.Олимпийская деревня, д. 1, к. 2, Москва
","55.680585,37.470087"
1341,"ш. Можайское, д. 45, к. 1, Москва
","55.7159047,37.4071152"
1342,"ул. Наметкина, д. 11, к. 1, Москва
","55.6642332,37.5551967"
1343,"ул. Наташи Ковшовой, д. 23, Москва
","55.6792274,37.4472769"
1344,"ул. Наташи Ковшовой, д. 25, Москва
","55.6789403,37.4463929"
1345,"ул. Наташи Ковшовой, д. 27, Москва
","55.6785964,37.4458649"
1346,"ул. Первомайская Нижн., д. 7, Москва
","55.7910939,37.7931576"
1347,"ул. Никулинская, д. 5, к. 2, Москва
","55.6672607,37.4567084"
1348,"ул. Новаторов, д. 38, к. 4, Москва
","55.6623733,37.5206013"
1349,"ул. Новогиреевская, д. 24, к. 1, Москва
","55.7569814,37.7953555"
1350,"ул. Новочеремушкинская, д. 44, к. 2, Москва
","55.6736289,37.5677675"
1351,"ул. Обручева, д. 22, к. 1, Москва
","55.6577703,37.5175427"
1352,"ул. Обручева, д. 28, к. 6, Москва
","55.6538634,37.5141342"
1353,"пер. Октябрьский, д. 5, Москва
","55.7863516,37.612622"
1354,"ул. Орджоникидзе, д. 1, Москва
","55.7108295,37.604977"
1355,"проезд. Ореховый, д. 41, к. 1, Москва
","55.6161395,37.7315113"
1356,"ул. Оршанская, д. 13, Москва
","55.7437743,37.4017162"
1357,"ул. Петрозаводская, д. 15, к. 5, Москва
","55.8637095,37.4938909"
1358,"ул. Полярная, д. 34, к. 2, Москва
","55.8850584,37.6448643"
1359,"ул. Полярная, д. 40, к. 1, Москва
","55.8856451,37.6453765"
1360,"ул. Полярная, д. 42, к. 1, Москва
","55.886178,37.6461474"
1361,"ш. Пятницкое, д. 6, к. 7, Москва
","55.8380528,37.3921747"
1362,"ул. Расплетина, д. 14, Москва
","55.7921962,37.4841258"
1363,"проезд. Резервный, д. 4, Москва
","55.740812,37.5510238"
1364,"ул. Родионовская, д. 2, Москва
","55.894606,37.400072"
1365,"ш. Рублевское, д. 81, к. 2, Москва
","55.738201,37.4296"
1366,"ш. Рублевское, д. 97, к. 1, Москва
","55.7416411,37.4239026"
1367,"б-р. Симферопольский, д. 24, к. 4, Москва
","55.6463801,37.6021418"
1368,"б-р. Сиреневый, д. 44, к. 1, Москва
","55.8020284,37.8154808"
1369,"ул. Соколово-Мещерская, д. 26, Москва
","55.9014116,37.3870919"
1370,"ул. Соколово-Мещерская, д. 31, Москва
","55.9072441,37.3865504"
1371,"ул. Соколово-Мещерская, д. 34, Москва
","55.9049921,37.3866139"
1372,"ул. Столетова, д. 8, Москва
","55.7051106,37.5048732"
1373,"проезд. Сумской, д. 3, Москва
","55.6330968,37.611035"
1374,"ул. Талалихина, д. 8, Москва
","55.7361608,37.6763337"
1375,"ул. Талдомская, д. 17, к. 3, Москва
","55.8752257,37.5243788"
1376,"ул. Удальцова, д. 85, к. 4, Москва
","55.6814692,37.4870686"
1377,"ул. Фестивальная, д. 24, к. 2, Москва
","55.859372,37.501699"
1378,"б-р. Филевский, д. 24, к. 1, Москва
","55.7670566,37.4855701"
1379,"б-р. Филевский, д. 24, к. 2, Москва
","55.7666624,37.4869886"
1380,"б-р. Филевский, д. 24, к. 3, Москва
","55.7658527,37.4871159"
1381,"б-р. Химкинский, д. 14, к. 2, Москва
","55.8530064,37.4456689"
1382,"ул. Широкая, д. 30, Москва
","55.8859189,37.6785227"
1383,"проезд. Шмитовский, д. 20, Москва
","55.7574997,37.5421769"
1384,"проезд. Шокальского, д. 33, Москва
","55.8826559,37.6483914"
1385,"проезд. Шокальского, д. 39, к. 2, Москва
","55.8823576,37.651046"
1386,"проезд. Шокальского, д. 41, к. 1, Москва
","55.8824586,37.6529679"
1387,"проезд. Шокальского, д. 47, к. 1, Москва
","55.8824568,37.6545453"
1388,"ш. Щелковское, д. 59, Москва
","55.8108049,37.7917067"
1389,"проезд. Юрловский, д. 21, Москва
","55.872701,37.6157813"
1390,"г. Зеленоград, к. 2005, Москва
","55.9753324,37.1643842"
1391,"г. Зеленоград, к. 2010, Москва
","55.974453,37.165019"
1392,"г. Зеленоград, к. 2016, Москва
","55.972323,37.165612"
1393,"г. Зеленоград, к. 2024, Москва
","55.975617,37.168738"
1394,"г. Зеленоград, к. 2028, Москва
","55.97465,37.169906"
1395,"г. Зеленоград, к. 2034, Москва
","55.972358,37.169403"
1396,"п. Внуковское, д. Пыхтино, д. 5, стр. по ул. Авиаконструктора Петлякова, Москва
","55.623158,37.300817"
1397,"п. Внуковское, д. Пыхтино, д. 7, стр. по ул. Авиаконструктора Петлякова, Москва
","55.622517,37.301617"
1398,"п. Внуковское, д. Пыхтино, д. 4, к. 1, стр. по ул. Летчика Грицевца, Москва
","55.622573,37.303162"
1399,"п. Внуковское, д. Пыхтино, д. 9, стр. по ул. Авиаконструктора Петлякова, Москва
","55.621902,37.302497"
1400,"п. Внуковское, д. Пыхтино, д. 11, стр. по ул. Авиаконструктора Петлякова, Москва
","55.621333,37.303602"
1401,"п. Внуковское, д. Пыхтино, д. 13, стр. по ул. Авиаконструктора Петлякова, Москва
","55.620662,37.304878"
1402,"п. Внуковское, д. Пыхтино, д. 13, к. 1, стр. по ул. Авиаконструктора Петлякова, Москва
","55.621374,37.30574"
1403,"п. Внуковское, д. Пыхтино, д. 8, стр. по ул. Летчика Грицевца, Москва
","55.622207,37.306899"
1404,"п. Внуковское, д. Пыхтино, д. 4, стр. по ул. Летчика Грицевца, Москва
","55.623529,37.303126"
1405,"п. Внуковское, д. Пыхтино, д. 11, стр. по ул. Летчика Грицевца, Москва
","55.624261,37.309585"
1406,"п. Внуковское, д. Пыхтино, д. 9, стр. по ул. Летчика Грицевца, Москва
","55.623595,37.309172"
1407,"п. Внуковское, д. Пыхтино, д. 7, стр. по ул. Летчика Грицевца, Москва
","55.62301,37.307411"
1408,"п. Внуковское, д. Пыхтино, д. 5, стр. по ул. Летчика Грицевца, Москва
","55.623697,37.30539"
1409,"п. Внуковское, д. Пыхтино, д. 10, стр. по ул. Летчика Грицевца, Москва
","55.623509,37.311256"
1410,"п. Внуковское, д. Пыхтино, д. 12, стр. по ул. Летчика Грицевца, Москва
","55.624174,37.311229"
1411,"п. Внуковское, д. Пыхтино, д. 21, стр. по ул. Авиаконструктора Петлякова, Москва
","55.623046,37.312406"
1412,"г. Зеленоград, к. 1802, Москва
","55.9783733,37.163484"
1413,"г. Зеленоград, д. -, к. 2305А, Москва
","55.9680799,37.1880684"
1414,"г. Зеленоград, д. -, к. 2308А, Москва
","55.9643522,37.1897324"
1415,"г. Зеленоград, д. -, к. 2308Б, Москва
","55.9644527,37.1883068"
1416,"г. Зеленоград, к. 534, Москва
","55.993751,37.253153"
1417,"г. Зеленоград, к. 2306, Москва
","55.9662929,37.1897762"
1418,"г. Зеленоград, к. 2307А, Москва
","55.9655504,37.1910944"
1419,"г. Зеленоград, к. 2307Б, Москва
","55.9648854,37.1909796"
1420,"п. Воскресенское, п. Воскресенское, д. 40, к. 1, Москва
","55.5332941,37.4507187"
1421,"п. Воскресенское, п. Воскресенское, д. 40, к. 2, Москва
","55.5331564,37.4493083"
1422,"просек. Казанский 1-й, д. 2, Москва
","55.7327192,37.766339"
1423,"пер. Очаковский 1-й, д. 3, Москва
","55.6857015,37.4595816"
1424,"ул. Вольская 1-я, д. 15, к. 1, Москва
","55.6841166,37.9267631"
1425,"ул. Вольская 1-я, д. 16, Москва
","55.6821626,37.9213517"
1426,"ул. Вольская 1-я, д. 18, к. 1, Москва
","55.6831404,37.9232051"
1427,"ул. Вольская 1-я, д. 18, к. 2, Москва
","55.6823441,37.922686"
1428,"ул. Машиностроения 1-я, д. 6А, Москва
","55.7129747,37.6712834"
1429,"ул. Парковая 13-я, д. 26, Москва
","55.8043383,37.81278"
1430,"ул. Парковая 13-я, д. 28, к. 3, Москва
","55.8052352,37.8153367"
1431,"ул. Парковая 13-я, д. 30, к. 1, Москва
","55.805849,37.8127642"
1432,"ул. Парковая 13-я, д. 38, к. 2, Москва
","55.8073926,37.8132554"
1433,"ул. Парковая 13-я, д. 40, Москва
","55.8082016,37.8129936"
1434,"ул. Парковая 15-я, д. 18, к. 2, Москва
","55.7957082,37.8210086"
1435,"ул. Парковая 15-я, д. 39, Москва
","55.8045039,37.817522"
1436,"ул. Парковая 15-я, д. 41, к. 2, Москва
","55.8053606,37.8161768"
1437,"ул. Парковая 15-я, д. 47, к. 1, Москва
","55.8071196,37.8169729"
1438,"ул. Парковая 15-я, д. 49, Москва
","55.8083288,37.8165424"
1439,"ул. 1905 года, д. 17, Москва
","55.7660741,37.5593351"
1440,"проезд. Грайвороновский 2-й, д. 38, к. 2, Москва
","55.7250237,37.7417722"
1441,"проезд. Грайвороновский 2-й, д. 42, к. 1, Москва
","55.724723,37.743067"
1442,"проезд. Грайвороновский 2-й, д. 42, к. 3, Москва
","55.725574,37.744801"
1443,"пер. Полевой 2-й, д. 2, к. 3, Москва
","55.7924417,37.6819484"
1444,"ул. Вольская 2-я, д. 1, к. 2, Москва
","55.6878345,37.919535"
1445,"ул. Вольская 2-я, д. 1, к. 3, Москва
","55.6879982,37.9207363"
1446,"ул. Вольская 2-я, д. 3, Москва
","55.6869397,37.9203434"
1447,"ул. Вольская 2-я, д. 6, Москва
","55.6852254,37.9209432"
1448,"ул. Вольская 2-я, д. 7, к. 1, Москва
","55.6869786,37.9235778"
1449,"ул. Вольская 2-я, д. 22, к. 2, Москва
","55.6863473,37.9241247"
1450,"ул. Вольская 2-я, д. 24, Москва
","55.6862015,37.9258714"
1451,"пер. Самотечный 3-й, д. 16, Москва
","55.7798344,37.6129535"
1452,"проезд. Хорошевский 3-й, д. 4, Москва
","55.7732985,37.5399528"
1453,"ул. Институтская 3-я, д. 17, Москва
","55.7239286,37.7852186"
1454,"ул. Мытищинская 3-я, д. 3, к. 1, Москва
","55.8065927,37.642627"
1455,"ул. Мытищинская 3-я, д. 3, к. 2, Москва
","55.8065625,37.643878"
1456,"ул. Нововатутинская 3-я (п Десеновское), д. 9, Москва
","55.5198026,37.3450838"
1457,"ул. Нововатутинская 3-я (п Десеновское), д. 11, Москва
","55.5189777,37.3450813"
1458,"ул. Нововатутинская 3-я (п Десеновское), д. 13, к. 1, Москва
","55.5179796,37.3437982"
1459,"ул. Нововатутинская 3-я (п Десеновское), д. 13, к. 2, Москва
","55.5183451,37.3452058"
1460,"ул. Филевская 3-я, д. 6, к. 2, Москва
","55.7383459,37.5010699"
1461,"ул. Гражданская 4-я, д. 36, Москва
","55.8072334,37.7189563"
1462,"ул. Нововатутинская 1-я (п Десеновское), д. 1, Москва
","55.515558,37.356953"
1463,"ул. Нововатутинская 5-я (п Десеновское), д. 9, Москва
","55.5163346,37.3473779"
1464,"ул. 50 лет Октября, д. 9, Москва
","55.6509275,37.412641"
1465,"ул. 50 лет Октября, д. 9, к. 1, Москва
","55.6504811,37.411475"
1466,"ул. 50 лет Октября, д. 9, к. 2, Москва
","55.6502698,37.41121"
1467,"ул. Кожуховская 6-я, д. 15, к. 2, Москва
","55.707766,37.6740191"
1468,"ул. Нововатутинская-6-я (п Десеновское), д. 3, к. 2, Москва
","55.51566,37.35433"
1469,"ул. Радиальная 6-я, д. 5, к. 2, Москва
","55.6045862,37.6587932"
1470,"пр-кт. 60-летия Октября, д. 19, Москва
","55.6936045,37.5776034"
1471,"ул. Соколиной Горы 8-я, д. 20, к. 1, Москва
","55.7671636,37.7400005"
1472,"линия. Северная 9-я, д. 1, к. 3, Москва
","55.9356578,37.558818"
1473,"линия. Северная 9-я, д. 17, Москва
","55.9327469,37.549219"
1474,"линия. Северная 9-я, д. 23, к. 2, Москва
","55.9325905,37.5511613"
1475,"линия. Северная 9-я, д. 25, к. 1, Москва
","55.933359,37.5534773"
1476,"линия. Северная 9-я, д. 25, к. 2, Москва
","55.9335813,37.554848"
1477,"ул. Авиаконструктора Миля, д. 19, Москва
","55.6795136,37.8588915"
1478,"ул. Авиаконструктора Петлякова(п Внуковское), д. 5, Москва
","55.623158,37.300817"
1479,"ул. Авиаконструктора Петлякова(п Внуковское), д. 7, Москва
","55.622517,37.301617"
1480,"ул. Авиаконструктора Петлякова(п Внуковское), д. 9, Москва
","55.621902,37.302497"
1481,"ул. Авиаконструктора Петлякова(п Внуковское), д. 11, Москва
","55.621333,37.303602"
1482,"ул. Авиаконструктора Петлякова(п Внуковское), д. 13, Москва
","55.620662,37.304878"
1483,"ул. Авиаконструктора Петлякова(п Внуковское), д. 13, к. 1, Москва
","55.621374,37.30574"
1484,"ул. Авиаконструктора Петлякова(п Внуковское), д. 21, Москва
","55.623046,37.312406"
1485,"ул. Авиамоторная, д. 4, к. 1, Москва
","55.7596675,37.7134986"
1486,"ул. Авиамоторная, д. 4, к. 3, Москва
","55.759358,37.7147811"
1487,"ул. Авиамоторная, д. 4, к. 2, Москва
","55.7599895,37.7146587"
1488,"ул. Авиаторов, д. 5, Москва
","55.640929,37.398851"
1489,"ул. Авиаторов, д. 5, к. 1, Москва
","55.64005,37.400441"
1490,"ул. Авиаторов, д. 5, к. 2, Москва
","55.6392859,37.3991726"
1491,"ул. Авиаторов, д. 5, к. 3, Москва
","55.6396846,37.397877"
1492,"ул. Авиаторов, д. 5, к. 4, Москва
","55.640127,37.397386"
1493,"ул. Авиаторов, д. 5, к. 5, Москва
","55.6404606,37.3966776"
1494,"ул. Авиаторов, д. 5, к. 6, Москва
","55.641077,37.3971031"
1495,"ул. Авиаторов, д. 9, к. 1, Москва
","55.64097,37.4061"
1496,"ул. Авиаторов, д. 9, к. 2, Москва
","55.640701,37.407052"
1497,"ул. Авиаторов, д. 30, Москва
","55.6416373,37.4097366"
1498,"ул. Адмирала Лазарева, д. 41, Москва
","55.5420646,37.5222986"
1499,"ул. Адмирала Лазарева, д. 43, Москва
","55.5418285,37.5211671"
1500,"ул. Адмирала Лазарева, д. 55, Москва
","55.5398571,37.5117335"
1501,"ул. Адмирала Лазарева, д. 57, Москва
","55.5391845,37.5101102"
1502,"ул. Адмирала Лазарева, д. 61, Москва
","55.5381033,37.508112"
1503,"ул. Академика Анохина, д. 4, к. 2, Москва
","55.6696529,37.4718673"
1504,"ул. Академика Анохина, д. 4, к. 3, Москва
","55.671084,37.4717095"
1505,"ул. Академика Анохина, д. 5, к. 1, Москва
","55.6637807,37.4746027"
1506,"ул. Академика Анохина, д. 5, к. 2, Москва
","55.6622912,37.4742812"
1507,"ул. Академика Анохина, д. 5, к. 3, Москва
","55.662948,37.475878"
1508,"ул. Академика Анохина, д. 5, к. 4, Москва
","55.6621699,37.4755553"
1509,"ул. Академика Анохина, д. 7, Москва
","55.6616459,37.4739809"
1510,"ул. Академика Анохина, д. 9, к. 1, Москва
","55.6591698,37.4746042"
1511,"ул. Академика Анохина, д. 11, к. 1, Москва
","55.6579888,37.4740168"
1512,"ул. Академика Анохина, д. 46, к. 3, Москва
","55.6555018,37.4692149"
1513,"ул. Академика Анохина, д. 56, Москва
","55.6510959,37.4694141"
1514,"ул. Академика Анохина, д. 60, Москва
","55.6489484,37.4687938"
1515,"ул. Академика Анохина, д. 62, Москва
","55.6483765,37.4684511"
1516,"ул. Академика Анохина, д. 64, Москва
","55.647916,37.46843"
1517,"ул. Академика Виноградова, д. 1, к. 1, Москва
","55.63269,37.4814828"
1518,"ул. Академика Виноградова, д. 3, к. 1, Москва
","55.633623,37.4830939"
1519,"ул. Академика Волгина, д. 14, к. 2, Москва
","55.6426577,37.5034234"
1520,"ул. Академика Волгина, д. 14, к. 1, Москва
","55.6421235,37.5047964"
1521,"ул. Академика Пилюгина, д. 6, Москва
","55.67178,37.5409847"
1522,"п. Сосенское, п. Коммунарка, ул. Александры Монаховой, д. 97, Москва
","55.5412242,37.4899926"
1523,"ул. Алтайская, д. 20, Москва
","55.8199076,37.8177321"
1524,"ул. Алтайская, д. 21, Москва
","55.8207566,37.8245883"
1525,"ул. Алымова, д. 3, Москва
","55.8031651,37.7130022"
1526,"ул. Амурская, д. 56, Москва
","55.8128393,37.7876409"
1527,"ул. Амурская, д. 62, к. 1, Москва
","55.8130103,37.791161"
1528,"ул. Ангарская, д. 4, Москва
","55.8708023,37.5125938"
1529,"ул. Ангарская, д. 20, к. 1, Москва
","55.874857,37.516412"
1530,"ул. Ангарская, д. 26, к. 1, Москва
","55.8768012,37.52084"
1531,"ул. Ангарская, д. 26, к. 2, Москва
","55.8769141,37.5216219"
1532,"ул. Ангарская, д. 45, к. 2, Москва
","55.881008,37.5262396"
1533,"ул. Ангарская, д. 51, к. 2, Москва
","55.8819962,37.5267888"
1534,"ул. Ангарская, д. 57, к. 1, Москва
","55.8832805,37.5275467"
1535,"ул. Артековская, д. 1, Москва
","55.6520575,37.6135344"
1536,"ул. Артековская, д. 9, к. 1, Москва
","55.6484855,37.616326"
1537,"ул. Архитектора Власова, д. 17, к. 1, Москва
","55.6770819,37.5514755"
1538,"п. Московский, г. Московский, ул. Атласова, д. 9, Москва
","55.600643,37.356657"
1539,"ул. Бажова, д. 24, к. 2, Москва
","55.8363188,37.6655754"
1540,"ул. Базовская, д. 15, к. 10, Москва
","55.878233,37.509469"
1541,"ул. Базовская, д. 15, к. 11, Москва
","55.879561,37.511257"
1542,"ул. Базовская, д. 15, к. 2, Москва
","55.877849,37.505876"
1543,"ул. Базовская, д. 15, к. 3, Москва
","55.878566,37.50681"
1544,"ул. Базовская, д. 15, к. 7, Москва
","55.878864,37.508948"
1545,"ул. Базовская, д. 15, к. 1, Москва
","55.8770447,37.5051667"
1546,"ул. Базовская, д. 15, к. 8, Москва
","55.878056,37.507906"
1547,"ул. Базовская, д. 15, к. 9, Москва
","55.87741,37.506999"
1548,"ул. Базовская, д. 15, к. 5, Москва
","55.880162,37.508921"
1549,"ул. Базовская, д. 15, к. 6, Москва
","55.879748,37.510134"
1550,"ул. Бакунинская, д. 17/28, Москва
","55.7747126,37.6821123"
1551,"п. Сосенское, п. Коммунарка, ул. Бачуринская, д. 4, к. 1, Москва
","55.5774108,37.4740249"
1552,"п. Сосенское, п. Коммунарка, ул. Бачуринская, д. 4, к. 2, Москва
","55.5769153,37.4745594"
1553,"п. Сосенское, п. Коммунарка, ул. Бачуринская, д. 4, к. 3, Москва
","55.5763791,37.4748364"
1554,"п. Сосенское, п. Коммунарка, ул. Бачуринская, д. 4, к. 4, Москва
","55.5761911,37.4753328"
1555,"п. Сосенское, п. Коммунарка, ул. Бачуринская, д. 8, к. 1, Москва
","55.5751576,37.4768193"
1556,"п. Сосенское, п. Коммунарка, ул. Бачуринская, д. 8, к. 2, Москва
","55.5747413,37.4771478"
1557,"п. Сосенское, п. Коммунарка, ул. Бачуринская, д. 8, к. 3, Москва
","55.5746076,37.4774675"
1558,"ул. Беловежская, д. 11, Москва
","55.713654,37.398347"
1559,"ул. Беловежская, д. 15, к. 3, Москва
","55.7134457,37.3968451"
1560,"ул. Беломорская, д. 11, к. 2, Москва
","55.8659971,37.4720911"
1561,"ул. Беломорская, д. 13, к. 2, Москва
","55.866314,37.4730866"
1562,"ул. Беломорская, д. 14, к. 1, Москва
","55.8611905,37.4708903"
1563,"ул. Беломорская, д. 20, к. 1, Москва
","55.8619668,37.4755601"
1564,"ул. Беломорская, д. 20, к. 2, Москва
","55.861479,37.4764169"
1565,"ул. Беломорская, д. 20, к. 3, Москва
","55.8609849,37.4772134"
1566,"ул. Беломорская, д. 22, Москва
","55.8629833,37.474819"
1567,"ул. Белореченская, д. 6, Москва
","55.6738203,37.7647599"
1568,"ул. Белореченская, д. 10, к. 1, Москва
","55.6716818,37.7644765"
1569,"ул. Белореченская, д. 12, Москва
","55.6703299,37.7635447"
1570,"пер. Бескудниковский, д. 1, к. 3, Москва
","55.8641669,37.5556631"
1571,"проезд. Бескудниковский, д. 2, к. 1, Москва
","55.8747109,37.5500504"
1572,"проезд. Бескудниковский, д. 2, к. 2, Москва
","55.8751671,37.5511912"
1573,"проезд. Бескудниковский, д. 4, к. 1, Москва
","55.8756066,37.553032"
1574,"проезд. Бескудниковский, д. 4, к. 2, Москва
","55.8759887,37.5546743"
1575,"б-р. Бескудниковский, д. 6, к. 2, Москва
","55.8580424,37.5647845"
1576,"б-р. Бескудниковский, д. 6, к. 3, Москва
","55.8585069,37.5635003"
1577,"б-р. Бескудниковский, д. 8, к. 4, Москва
","55.8614588,37.5643375"
1578,"б-р. Бескудниковский, д. 19, к. 2, Москва
","55.8654385,37.558141"
1579,"б-р. Бескудниковский, д. 21, к. 2, Москва
","55.866653,37.5571578"
1580,"б-р. Бескудниковский, д. 22, Москва
","55.8648663,37.5619665"
1581,"б-р. Бескудниковский, д. 24, к. 1, Москва
","55.8676465,37.559688"
1582,"б-р. Бескудниковский, д. 25, к. 4, Москва
","55.8690782,37.5553018"
1583,"б-р. Бескудниковский, д. 27, к. 4, Москва
","55.8701224,37.5543916"
1584,"б-р. Бескудниковский, д. 30, к. 3, Москва
","55.8703516,37.5576079"
1585,"б-р. Бескудниковский, д. 32, к. 6, Москва
","55.8726015,37.5555042"
1586,"б-р. Бескудниковский, д. 58, к. 1, Москва
","55.8748419,37.5353096"
1587,"б-р. Бескудниковский, д. 58, к. 3, Москва
","55.8750151,37.5368492"
1588,"п. Московский, г. Московский, ул. Бианки, д. 8, к. 1, Москва
","55.6024591,37.3636037"
1589,"п. Московский, г. Московский, ул. Бианки, д. 8, к. 2, Москва
","55.6013822,37.3635123"
1590,"п. Московский, г. Московский, ул. Бианки, д. 10, Москва
","55.6021945,37.365117"
1591,"ул. Бирюлевская, д. 1, к. 1, Москва
","55.6019003,37.6647246"
1592,"ул. Бирюлевская, д. 1, к. 2, Москва
","55.6022433,37.6668997"
1593,"ул. Бирюлевская, д. 1, к. 3, Москва
","55.6020791,37.6688523"
1594,"ул. Бобруйская, д. 6, к. 2, Москва
","55.7361303,37.4046021"
1595,"ул. Богданова, д. 10, к. 2, Москва
","55.6552305,37.3980345"
1596,"ул. Богданова, д. 12, к. 1, Москва
","55.6546206,37.3966903"
1597,"ул. Богданова, д. 14, к. 1, Москва
","55.6537979,37.3963431"
1598,"ул. Болотниковская, д. 5, к. 2, Москва
","55.6560023,37.6120052"
1599,"ул. Болотниковская, д. 36, к. 1, Москва
","55.6605597,37.5917615"
1600,"ул. Болотниковская, д. 36, к. 2, Москва
","55.6611092,37.5928522"
1601,"ул. Болотниковская, д. 36, к. 3, Москва
","55.6618252,37.5934315"
1602,"ул. Болотниковская, д. 36, к. 4, Москва
","55.6617283,37.594858"
1603,"ул. Болотниковская, д. 36, к. 5, Москва
","55.6608289,37.5948601"
1604,"ул. Болотниковская, д. 36, к. 6, Москва
","55.6596641,37.5932975"
1605,"ул. Академическая Б., д. 9, к. 1, Москва
","55.8215599,37.5240519"
1606,"ул. Академическая Б., д. 47, к. 2, Москва
","55.8354217,37.5345307"
1607,"ул. Академическая Б., д. 49, к. 2, Москва
","55.8359144,37.5355811"
1608,"ул. Калитниковская Б., д. 42А, Москва
","55.73633,37.68765"
1609,"ул. Марфинская Б., д. 1, к. 1, Москва
","55.8262351,37.5918447"
1610,"ул. Марфинская Б., д. 1, к. 2, Москва
","55.8268037,37.5917023"
1611,"ул. Марфинская Б., д. 1, к. 3, Москва
","55.8271439,37.5905431"
1612,"ул. Марфинская Б., д. 1, к. 4, Москва
","55.8278279,37.5903658"
